Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
"Korea, Dem. People's Rep.",PRK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
"Korea, Dem. People's Rep.",PRK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
"Korea, Dem. People's Rep.",PRK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,51559476
"Korea, Rep.",KOR,"Population ages 80 and above, male",SP.POP.80UP.MA,791617
"Korea, Rep.",KOR,"Population ages 80 and above, female",SP.POP.80UP.FE,1565640
"Korea, Rep.",KOR,"Population ages 75-79, male",SP.POP.7579.MA,718307
"Korea, Rep.",KOR,"Population ages 75-79, female",SP.POP.7579.FE,910657
"Korea, Rep.",KOR,"Population ages 70-74, male",SP.POP.7074.MA,1039813
"Korea, Rep.",KOR,"Population ages 70-74, female",SP.POP.7074.FE,1180612
"Korea, Rep.",KOR,"Population ages 65-69, male",SP.POP.6569.MA,1580749
"Korea, Rep.",KOR,"Population ages 65-69, female",SP.POP.6569.FE,1688406
"Korea, Rep.",KOR,"Population ages 60-64, male",SP.POP.6064.MA,2067749
"Korea, Rep.",KOR,"Population ages 60-64, female",SP.POP.6064.FE,2124409
"Korea, Rep.",KOR,"Population ages 55-59, male",SP.POP.5559.MA,2053309
"Korea, Rep.",KOR,"Population ages 55-59, female",SP.POP.5559.FE,2053610
"Korea, Rep.",KOR,"Population ages 50-54, male",SP.POP.5054.MA,2249616
"Korea, Rep.",KOR,"Population ages 50-54, female",SP.POP.5054.FE,2208889
"Korea, Rep.",KOR,"Population ages 45-49, male",SP.POP.4549.MA,1996843
"Korea, Rep.",KOR,"Population ages 45-49, female",SP.POP.4549.FE,1925718
"Korea, Rep.",KOR,"Population ages 40-44, male",SP.POP.4044.MA,2083414
"Korea, Rep.",KOR,"Population ages 40-44, female",SP.POP.4044.FE,1968722
"Korea, Rep.",KOR,"Population ages 35-39, male",SP.POP.3539.MA,1758369
"Korea, Rep.",KOR,"Population ages 35-39, female",SP.POP.3539.FE,1606979
"Korea, Rep.",KOR,"Age dependency ratio, old",SP.POP.DPND.OL,26.1106596515444
"Korea, Rep.",KOR,Age dependency ratio (% of working-age population),SP.POP.DPND,42.0726080533669
"Korea, Rep.",KOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
"Korea, Rep.",KOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
"Korea, Rep.",KOR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
"Korea, Rep.",KOR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
"Korea, Rep.",KOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
"Korea, Rep.",KOR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1766104
Kosovo,XKX,"Population ages 80 and above, male",SP.POP.80UP.MA,15205
Kosovo,XKX,"Population ages 80 and above, female",SP.POP.80UP.FE,23968
Kosovo,XKX,"Population ages 75-79, male",SP.POP.7579.MA,14799
Kosovo,XKX,"Population ages 75-79, female",SP.POP.7579.FE,19555
Kosovo,XKX,"Population ages 70-74, male",SP.POP.7074.MA,21145
Kosovo,XKX,"Population ages 70-74, female",SP.POP.7074.FE,26703
Kosovo,XKX,"Population ages 65-69, male",SP.POP.6569.MA,30481
Kosovo,XKX,"Population ages 65-69, female",SP.POP.6569.FE,33975
Kosovo,XKX,"Population ages 60-64, male",SP.POP.6064.MA,39003
Kosovo,XKX,"Population ages 60-64, female",SP.POP.6064.FE,42343
Kosovo,XKX,"Population ages 55-59, male",SP.POP.5559.MA,45146
Kosovo,XKX,"Population ages 55-59, female",SP.POP.5559.FE,49726
Kosovo,XKX,"Population ages 50-54, male",SP.POP.5054.MA,49942
Kosovo,XKX,"Population ages 50-54, female",SP.POP.5054.FE,56716
Kosovo,XKX,"Population ages 45-49, male",SP.POP.4549.MA,54254
Kosovo,XKX,"Population ages 45-49, female",SP.POP.4549.FE,60683
Kosovo,XKX,"Population ages 40-44, male",SP.POP.4044.MA,57114
Kosovo,XKX,"Population ages 40-44, female",SP.POP.4044.FE,57876
Kosovo,XKX,"Population ages 35-39, male",SP.POP.3539.MA,62525
Kosovo,XKX,"Population ages 35-39, female",SP.POP.3539.FE,57694
Kosovo,XKX,"Age dependency ratio, old",SP.POP.DPND.OL,15.2804707375996
Kosovo,XKX,Age dependency ratio (% of working-age population),SP.POP.DPND,45.2228126176885
Kosovo,XKX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Kosovo,XKX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Kosovo,XKX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Kosovo,XKX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Kosovo,XKX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Kosovo,XKX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Kuwait,KWT,"Population, total",SP.POP.TOTL,4310108
Kuwait,KWT,"Population ages 80 and above, male",SP.POP.80UP.MA,12454
Kuwait,KWT,"Population ages 80 and above, female",SP.POP.80UP.FE,10317
Kuwait,KWT,"Population ages 75-79, male",SP.POP.7579.MA,16083
Kuwait,KWT,"Population ages 75-79, female",SP.POP.7579.FE,10878
Kuwait,KWT,"Population ages 70-74, male",SP.POP.7074.MA,41487
Kuwait,KWT,"Population ages 70-74, female",SP.POP.7074.FE,21637
Kuwait,KWT,"Population ages 65-69, male",SP.POP.6569.MA,84020
Kuwait,KWT,"Population ages 65-69, female",SP.POP.6569.FE,37799
Kuwait,KWT,"Population ages 60-64, male",SP.POP.6064.MA,134947
Kuwait,KWT,"Population ages 60-64, female",SP.POP.6064.FE,65176
Kuwait,KWT,"Population ages 55-59, male",SP.POP.5559.MA,198597
Kuwait,KWT,"Population ages 55-59, female",SP.POP.5559.FE,97069
Kuwait,KWT,"Population ages 50-54, male",SP.POP.5054.MA,304236
Kuwait,KWT,"Population ages 50-54, female",SP.POP.5054.FE,147906
Kuwait,KWT,"Population ages 45-49, male",SP.POP.4549.MA,355851
Kuwait,KWT,"Population ages 45-49, female",SP.POP.4549.FE,172697
Kuwait,KWT,"Population ages 40-44, male",SP.POP.4044.MA,345281
Kuwait,KWT,"Population ages 40-44, female",SP.POP.4044.FE,184258
Kuwait,KWT,"Population ages 35-39, male",SP.POP.3539.MA,230003
Kuwait,KWT,"Population ages 35-39, female",SP.POP.3539.FE,164036
Kuwait,KWT,"Age dependency ratio, old",SP.POP.DPND.OL,7.31542862629234
Kuwait,KWT,Age dependency ratio (% of working-age population),SP.POP.DPND,34.3572491556903
Kuwait,KWT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Kuwait,KWT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Kuwait,KWT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Kuwait,KWT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Kuwait,KWT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Kuwait,KWT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,7085921
Kyrgyz Republic,KGZ,"Population ages 80 and above, male",SP.POP.80UP.MA,13568
Kyrgyz Republic,KGZ,"Population ages 80 and above, female",SP.POP.80UP.FE,29670
Kyrgyz Republic,KGZ,"Population ages 75-79, male",SP.POP.7579.MA,12973
Kyrgyz Republic,KGZ,"Population ages 75-79, female",SP.POP.7579.FE,20132
Kyrgyz Republic,KGZ,"Population ages 70-74, male",SP.POP.7074.MA,37809
Kyrgyz Republic,KGZ,"Population ages 70-74, female",SP.POP.7074.FE,59593
Kyrgyz Republic,KGZ,"Population ages 65-69, male",SP.POP.6569.MA,67514
Kyrgyz Republic,KGZ,"Population ages 65-69, female",SP.POP.6569.FE,95001
Kyrgyz Republic,KGZ,"Population ages 60-64, male",SP.POP.6064.MA,105834
Kyrgyz Republic,KGZ,"Population ages 60-64, female",SP.POP.6064.FE,137738
Kyrgyz Republic,KGZ,"Population ages 55-59, male",SP.POP.5559.MA,116407
Kyrgyz Republic,KGZ,"Population ages 55-59, female",SP.POP.5559.FE,143120
Kyrgyz Republic,KGZ,"Population ages 50-54, male",SP.POP.5054.MA,134985
Kyrgyz Republic,KGZ,"Population ages 50-54, female",SP.POP.5054.FE,152153
Kyrgyz Republic,KGZ,"Population ages 45-49, male",SP.POP.4549.MA,153424
Kyrgyz Republic,KGZ,"Population ages 45-49, female",SP.POP.4549.FE,172695
Kyrgyz Republic,KGZ,"Population ages 40-44, male",SP.POP.4044.MA,182373
Kyrgyz Republic,KGZ,"Population ages 40-44, female",SP.POP.4044.FE,198762
Kyrgyz Republic,KGZ,"Population ages 35-39, male",SP.POP.3539.MA,252336
Kyrgyz Republic,KGZ,"Population ages 35-39, female",SP.POP.3539.FE,270259
Kyrgyz Republic,KGZ,"Age dependency ratio, old",SP.POP.DPND.OL,7.78536265969117
Kyrgyz Republic,KGZ,Age dependency ratio (% of working-age population),SP.POP.DPND,64.0594445440018
Kyrgyz Republic,KGZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Kyrgyz Republic,KGZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Kyrgyz Republic,KGZ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Kyrgyz Republic,KGZ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Kyrgyz Republic,KGZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Kyrgyz Republic,KGZ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Lao PDR,LAO,"Population, total",SP.POP.TOTL,7633779
Lao PDR,LAO,"Population ages 80 and above, male",SP.POP.80UP.MA,18310
Lao PDR,LAO,"Population ages 80 and above, female",SP.POP.80UP.FE,26027
Lao PDR,LAO,"Population ages 75-79, male",SP.POP.7579.MA,24967
Lao PDR,LAO,"Population ages 75-79, female",SP.POP.7579.FE,31309
Lao PDR,LAO,"Population ages 70-74, male",SP.POP.7074.MA,45551
Lao PDR,LAO,"Population ages 70-74, female",SP.POP.7074.FE,51555
Lao PDR,LAO,"Population ages 65-69, male",SP.POP.6569.MA,73127
Lao PDR,LAO,"Population ages 65-69, female",SP.POP.6569.FE,78562
Lao PDR,LAO,"Population ages 60-64, male",SP.POP.6064.MA,102146
Lao PDR,LAO,"Population ages 60-64, female",SP.POP.6064.FE,110931
Lao PDR,LAO,"Population ages 55-59, male",SP.POP.5559.MA,129241
Lao PDR,LAO,"Population ages 55-59, female",SP.POP.5559.FE,136791
Lao PDR,LAO,"Population ages 50-54, male",SP.POP.5054.MA,157109
Lao PDR,LAO,"Population ages 50-54, female",SP.POP.5054.FE,158647
Lao PDR,LAO,"Population ages 45-49, male",SP.POP.4549.MA,191370
Lao PDR,LAO,"Population ages 45-49, female",SP.POP.4549.FE,188370
Lao PDR,LAO,"Population ages 40-44, male",SP.POP.4044.MA,235391
Lao PDR,LAO,"Population ages 40-44, female",SP.POP.4044.FE,227722
Lao PDR,LAO,"Population ages 35-39, male",SP.POP.3539.MA,286610
Lao PDR,LAO,"Population ages 35-39, female",SP.POP.3539.FE,277796
Lao PDR,LAO,"Age dependency ratio, old",SP.POP.DPND.OL,7.02447022853864
Lao PDR,LAO,Age dependency ratio (% of working-age population),SP.POP.DPND,53.469755289673
Lao PDR,LAO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Lao PDR,LAO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Lao PDR,LAO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Lao PDR,LAO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Lao PDR,LAO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Lao PDR,LAO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2326847004
Late-demographic dividend,LTE,"Population ages 80 and above, male",SP.POP.80UP.MA,20401766
Late-demographic dividend,LTE,"Population ages 80 and above, female",SP.POP.80UP.FE,35678481
Late-demographic dividend,LTE,"Population ages 75-79, male",SP.POP.7579.MA,22093508
Late-demographic dividend,LTE,"Population ages 75-79, female",SP.POP.7579.FE,29112209
Late-demographic dividend,LTE,"Population ages 70-74, male",SP.POP.7074.MA,39060186
Late-demographic dividend,LTE,"Population ages 70-74, female",SP.POP.7074.FE,48757488
Late-demographic dividend,LTE,"Population ages 65-69, male",SP.POP.6569.MA,53810964
Late-demographic dividend,LTE,"Population ages 65-69, female",SP.POP.6569.FE,62027771
Late-demographic dividend,LTE,"Population ages 60-64, male",SP.POP.6064.MA,58897049
Late-demographic dividend,LTE,"Population ages 60-64, female",SP.POP.6064.FE,64043809
Late-demographic dividend,LTE,"Population ages 55-59, male",SP.POP.5559.MA,80992852
Late-demographic dividend,LTE,"Population ages 55-59, female",SP.POP.5559.FE,83961719
Late-demographic dividend,LTE,"Population ages 50-54, male",SP.POP.5054.MA,88854281
Late-demographic dividend,LTE,"Population ages 50-54, female",SP.POP.5054.FE,89183570
Late-demographic dividend,LTE,"Population ages 45-49, male",SP.POP.4549.MA,80519623
Late-demographic dividend,LTE,"Population ages 45-49, female",SP.POP.4549.FE,79207658
Late-demographic dividend,LTE,"Population ages 40-44, male",SP.POP.4044.MA,85449737
Late-demographic dividend,LTE,"Population ages 40-44, female",SP.POP.4044.FE,82393526
Late-demographic dividend,LTE,"Population ages 35-39, male",SP.POP.3539.MA,95713879
Late-demographic dividend,LTE,"Population ages 35-39, female",SP.POP.3539.FE,90680841
Late-demographic dividend,LTE,"Age dependency ratio, old",SP.POP.DPND.OL,19.4781490384376
Late-demographic dividend,LTE,Age dependency ratio (% of working-age population),SP.POP.DPND,45.8511203186739
Late-demographic dividend,LTE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Late-demographic dividend,LTE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Late-demographic dividend,LTE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Late-demographic dividend,LTE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Late-demographic dividend,LTE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Late-demographic dividend,LTE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,663972136
Latin America & Caribbean,LCN,"Population ages 80 and above, male",SP.POP.80UP.MA,4522694
Latin America & Caribbean,LCN,"Population ages 80 and above, female",SP.POP.80UP.FE,7388313
Latin America & Caribbean,LCN,"Population ages 75-79, male",SP.POP.7579.MA,4856082
Latin America & Caribbean,LCN,"Population ages 75-79, female",SP.POP.7579.FE,6432441
Latin America & Caribbean,LCN,"Population ages 70-74, male",SP.POP.7074.MA,7527144
Latin America & Caribbean,LCN,"Population ages 70-74, female",SP.POP.7074.FE,9355560
Latin America & Caribbean,LCN,"Population ages 65-69, male",SP.POP.6569.MA,10401611
Latin America & Caribbean,LCN,"Population ages 65-69, female",SP.POP.6569.FE,12274965
Latin America & Caribbean,LCN,"Population ages 60-64, male",SP.POP.6064.MA,13420878
Latin America & Caribbean,LCN,"Population ages 60-64, female",SP.POP.6064.FE,15206328
Latin America & Caribbean,LCN,"Population ages 55-59, male",SP.POP.5559.MA,16028352
Latin America & Caribbean,LCN,"Population ages 55-59, female",SP.POP.5559.FE,17562376
Latin America & Caribbean,LCN,"Population ages 50-54, male",SP.POP.5054.MA,18136210
Latin America & Caribbean,LCN,"Population ages 50-54, female",SP.POP.5054.FE,19379211
Latin America & Caribbean,LCN,"Population ages 45-49, male",SP.POP.4549.MA,20454247
Latin America & Caribbean,LCN,"Population ages 45-49, female",SP.POP.4549.FE,21443639
Latin America & Caribbean,LCN,"Population ages 40-44, male",SP.POP.4044.MA,22857960
Latin America & Caribbean,LCN,"Population ages 40-44, female",SP.POP.4044.FE,23604978
Latin America & Caribbean,LCN,"Population ages 35-39, male",SP.POP.3539.MA,24701902
Latin America & Caribbean,LCN,"Population ages 35-39, female",SP.POP.3539.FE,25112893
Latin America & Caribbean,LCN,"Age dependency ratio, old",SP.POP.DPND.OL,13.9716063089062
Latin America & Caribbean,LCN,Age dependency ratio (% of working-age population),SP.POP.DPND,47.962513757795
Latin America & Caribbean,LCN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Latin America & Caribbean,LCN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Latin America & Caribbean,LCN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Latin America & Caribbean,LCN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Latin America & Caribbean,LCN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Latin America & Caribbean,LCN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,600689332
Latin America & Caribbean (excluding high income),LAC,"Population ages 80 and above, male",SP.POP.80UP.MA,3960090
Latin America & Caribbean (excluding high income),LAC,"Population ages 80 and above, female",SP.POP.80UP.FE,6429634
Latin America & Caribbean (excluding high income),LAC,"Population ages 75-79, male",SP.POP.7579.MA,4282889
Latin America & Caribbean (excluding high income),LAC,"Population ages 75-79, female",SP.POP.7579.FE,5668896
Latin America & Caribbean (excluding high income),LAC,"Population ages 70-74, male",SP.POP.7074.MA,6675969
Latin America & Caribbean (excluding high income),LAC,"Population ages 70-74, female",SP.POP.7074.FE,8301597
Latin America & Caribbean (excluding high income),LAC,"Population ages 65-69, male",SP.POP.6569.MA,9231610
Latin America & Caribbean (excluding high income),LAC,"Population ages 65-69, female",SP.POP.6569.FE,10909591
Latin America & Caribbean (excluding high income),LAC,"Population ages 60-64, male",SP.POP.6064.MA,11959145
Latin America & Caribbean (excluding high income),LAC,"Population ages 60-64, female",SP.POP.6064.FE,13577487
Latin America & Caribbean (excluding high income),LAC,"Population ages 55-59, male",SP.POP.5559.MA,14344250
Latin America & Caribbean (excluding high income),LAC,"Population ages 55-59, female",SP.POP.5559.FE,15747095
Latin America & Caribbean (excluding high income),LAC,"Population ages 50-54, male",SP.POP.5054.MA,16305660
Latin America & Caribbean (excluding high income),LAC,"Population ages 50-54, female",SP.POP.5054.FE,17452093
Latin America & Caribbean (excluding high income),LAC,"Population ages 45-49, male",SP.POP.4549.MA,18486771
Latin America & Caribbean (excluding high income),LAC,"Population ages 45-49, female",SP.POP.4549.FE,19398595
Latin America & Caribbean (excluding high income),LAC,"Population ages 40-44, male",SP.POP.4044.MA,20777200
Latin America & Caribbean (excluding high income),LAC,"Population ages 40-44, female",SP.POP.4044.FE,21468767
Latin America & Caribbean (excluding high income),LAC,"Population ages 35-39, male",SP.POP.3539.MA,22516958
Latin America & Caribbean (excluding high income),LAC,"Population ages 35-39, female",SP.POP.3539.FE,22905347
Latin America & Caribbean (excluding high income),LAC,"Age dependency ratio, old",SP.POP.DPND.OL,13.6111043893073
Latin America & Caribbean (excluding high income),LAC,Age dependency ratio (% of working-age population),SP.POP.DPND,47.5576552015365
Latin America & Caribbean (excluding high income),LAC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Latin America & Caribbean (excluding high income),LAC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,648344991
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 80 and above, male",SP.POP.80UP.MA,4252124
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 80 and above, female",SP.POP.80UP.FE,6991861
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 75-79, male",SP.POP.7579.MA,4615931
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 75-79, female",SP.POP.7579.FE,6125990
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 70-74, male",SP.POP.7074.MA,7213573
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 70-74, female",SP.POP.7074.FE,8976134
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 65-69, male",SP.POP.6569.MA,10026196
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 65-69, female",SP.POP.6569.FE,11836904
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 60-64, male",SP.POP.6064.MA,12917535
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 60-64, female",SP.POP.6064.FE,14649144
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 55-59, male",SP.POP.5559.MA,15408509
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 55-59, female",SP.POP.5559.FE,16893306
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 50-54, male",SP.POP.5054.MA,17516022
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 50-54, female",SP.POP.5054.FE,18725730
